Element_at_pct_Ti,Element_at_pct_V,Element_at_pct_Mn,Element_at_pct_Zr,Element_at_pct_Cr,Element_at_pct_Fe,Element_at_pct_Nb,Element_at_pct_Cu,Element_at_pct_Al,Element_at_pct_Ni,Element_at_pct_Mo,Element_at_pct_Ce,Element_at_pct_Y,Predicted_Capacity_wt
30.5,20.0,12.4,8.6,9.5,11.4,1.0,1.9,0.0,3.8,1.0,0.0,0.0,1.6550109829402002
30.0,20.0,12.0,9.0,11.0,11.0,1.0,1.0,0.0,3.0,2.0,0.0,0.0,1.6550109829402002
30.2,19.8,13.5,9.4,9.4,11.5,0.0,2.1,0.0,3.1,1.0,0.0,0.0,1.6550109829402002
31.3,16.2,14.1,11.1,7.1,13.1,3.0,0.0,2.0,2.0,0.0,0.0,0.0,1.655006147879713
36.1,12.4,10.3,4.1,11.3,14.4,3.1,1.0,4.1,1.0,2.1,0.0,0.0,1.6550033555325745
36.5,15.4,7.7,11.5,1.9,15.4,2.9,2.9,1.9,1.9,1.9,0.0,0.0,1.6549999141373033
34.3,12.4,10.5,11.4,8.6,9.5,1.0,1.9,3.8,2.9,3.8,0.0,0.0,1.65497799700762
30.5,14.3,14.3,9.5,9.5,9.5,4.8,1.0,1.9,4.8,0.0,0.0,0.0,1.6549709163538413
30.7,13.9,14.9,8.9,7.9,10.9,3.0,2.0,2.0,3.0,3.0,0.0,0.0,1.6549709163538413
29.7,13.9,9.9,6.9,12.9,11.9,4.0,2.0,2.0,5.0,2.0,0.0,0.0,1.6549709163538413
33.7,14.4,8.7,7.7,13.5,15.4,2.9,1.9,1.0,1.0,0.0,0.0,0.0,1.6549695402966877
32.0,13.6,6.8,9.7,4.9,15.5,4.9,4.9,2.9,1.9,2.9,0.0,0.0,1.6549397408747992
33.3,15.7,8.8,11.8,6.9,12.7,3.9,1.0,1.0,1.0,3.9,0.0,0.0,1.6549388587414455
34.3,12.1,6.1,11.1,9.1,15.2,2.0,1.0,4.0,4.0,1.0,0.0,0.0,1.6549360024988309
32.6,13.7,10.5,5.3,8.4,14.7,4.2,4.2,2.1,3.2,1.1,0.0,0.0,1.6549308726153893
28.3,12.1,9.1,11.1,13.1,13.1,1.0,2.0,2.0,4.0,4.0,0.0,0.0,1.6549244275380894
34.3,14.3,6.7,8.6,10.5,13.3,0.0,1.9,3.8,1.9,4.8,0.0,0.0,1.6549230645661304
34.3,13.7,8.8,5.9,11.8,13.7,1.0,2.0,4.9,2.0,2.0,0.0,0.0,1.6549230645661304
36.0,19.0,7.0,5.0,11.0,10.0,1.0,3.0,2.0,3.0,3.0,0.0,0.0,1.65491430466267
31.0,16.0,12.0,8.0,13.0,8.0,1.0,1.0,0.0,5.0,5.0,0.0,0.0,1.6549137981093025
31.7,15.4,14.4,7.7,8.7,11.5,3.8,2.9,0.0,3.8,0.0,0.0,0.0,1.6549137981093025
31.1,15.5,10.7,9.7,7.8,10.7,2.9,2.9,0.0,4.9,3.9,0.0,0.0,1.6549137981093025
33.3,12.4,6.7,11.4,5.7,14.3,0.0,3.8,3.8,3.8,4.8,0.0,0.0,1.6549072093649921
29.8,17.3,9.6,7.7,11.5,14.4,4.8,1.0,0.0,1.0,2.9,0.0,0.0,1.6548915465733312
30.6,17.3,13.3,8.2,7.1,15.3,1.0,2.0,0.0,1.0,4.1,0.0,0.0,1.6548915465733312
35.0,13.6,12.6,11.7,1.9,14.6,1.0,1.0,4.9,3.9,0.0,0.0,0.0,1.654890446073523
29.5,13.3,8.6,8.6,12.4,12.4,2.9,4.8,1.9,4.8,1.0,0.0,0.0,1.6548873586812614
32.7,12.9,10.9,10.9,8.9,14.9,4.0,1.0,3.0,1.0,0.0,0.0,0.0,1.6548783006479442
32.6,18.9,10.5,7.4,13.7,8.4,2.1,4.2,0.0,0.0,2.1,0.0,0.0,1.6548710305481407
30.9,16.5,13.4,8.2,10.3,13.4,1.0,0.0,1.0,1.0,4.1,0.0,0.0,1.6548669533795441
33.0,12.6,13.6,7.8,3.9,15.5,2.9,4.9,2.9,1.9,1.0,0.0,0.0,1.6548650449904296
32.7,13.5,12.5,5.8,13.5,13.5,2.9,2.9,1.9,0.0,1.0,0.0,0.0,1.6548631351152172
34.0,17.5,12.4,5.2,10.3,13.4,2.1,0.0,2.1,0.0,3.1,0.0,0.0,1.6548584585181154
35.1,15.5,10.3,11.3,4.1,13.4,0.0,1.0,3.1,4.1,2.1,0.0,0.0,1.6548547815064678
31.1,13.6,10.7,10.7,9.7,9.7,1.0,1.9,4.9,1.9,4.9,0.0,0.0,1.6548547787481944
31.4,14.7,14.7,11.8,3.9,9.8,2.0,1.0,3.9,2.0,4.9,0.0,0.0,1.6548547787481944
28.0,13.0,12.0,11.0,10.0,14.0,3.0,3.0,1.0,2.0,3.0,0.0,0.0,1.6548526661798995
35.1,17.5,11.3,3.1,11.3,11.3,1.0,3.1,2.1,0.0,4.1,0.0,0.0,1.654844438183647
31.0,14.0,11.0,6.0,11.0,12.0,4.0,5.0,4.0,2.0,0.0,0.0,0.0,1.6548415230906799
34.3,16.2,9.5,10.5,3.8,12.4,1.9,1.9,1.0,3.8,4.8,0.0,0.0,1.6548301277561932
36.9,12.6,14.6,4.9,7.8,9.7,0.0,4.9,2.9,2.9,2.9,0.0,0.0,1.6548242926209473
34.7,14.9,8.9,6.9,10.9,9.9,4.0,0.0,2.0,3.0,5.0,0.0,0.0,1.654823790072994
30.2,19.8,13.5,8.3,6.2,13.5,1.0,1.0,2.1,2.1,2.1,0.0,0.0,1.6548010053896205
31.1,13.6,6.8,8.7,8.7,14.6,3.9,3.9,4.9,1.9,1.9,0.0,0.0,1.6547995285818908
33.0,18.6,12.4,8.2,10.3,8.2,1.0,2.1,2.1,1.0,3.1,0.0,0.0,1.6547631963858311
36.2,17.1,6.7,9.5,7.6,13.3,1.9,3.8,1.0,1.9,1.0,0.0,0.0,1.654756246345035
34.3,13.3,7.6,8.6,12.4,13.3,1.9,1.9,2.9,1.9,1.9,0.0,0.0,1.6547472413553543
34.3,18.1,10.5,5.7,7.6,15.2,1.0,0.0,0.0,4.8,2.9,0.0,0.0,1.654734206604696
31.7,14.4,13.5,4.8,9.6,10.6,1.0,3.8,1.9,3.8,4.8,0.0,0.0,1.6547315275048635
34.7,13.9,14.9,6.9,2.0,11.9,3.0,4.0,5.0,3.0,1.0,0.0,0.0,1.6547254258164235
34.6,13.5,9.6,9.6,9.6,8.7,0.0,3.8,4.8,4.8,1.0,0.0,0.0,1.6547254258164235
31.7,12.5,14.4,11.5,1.0,13.5,1.9,4.8,1.0,2.9,4.8,0.0,0.0,1.6547178995291716
36.5,17.3,12.5,4.8,11.5,11.5,1.9,1.0,1.0,0.0,1.9,0.0,0.0,1.6547156990874097
34.3,18.6,8.8,3.9,9.8,8.8,2.9,3.9,4.9,2.0,2.0,0.0,0.0,1.65471536125082
31.7,12.9,8.9,11.9,11.9,8.9,2.0,4.0,5.0,3.0,0.0,0.0,0.0,1.6547078642544664
28.8,20.2,8.7,7.7,11.5,12.5,1.0,1.0,2.9,4.8,1.0,0.0,0.0,1.6547031629560751
33.7,14.7,13.7,6.3,13.7,9.5,0.0,2.1,2.1,1.1,3.2,0.0,0.0,1.6546988084425387
32.0,15.5,6.2,9.3,11.3,11.3,3.1,3.1,0.0,4.1,4.1,0.0,0.0,1.654691655178852
36.9,12.6,10.7,3.9,11.7,10.7,0.0,3.9,4.9,1.0,3.9,0.0,0.0,1.6546866876432391
32.4,15.7,13.7,10.8,2.0,11.8,0.0,4.9,2.0,2.0,4.9,0.0,0.0,1.6546521986696519
33.3,15.6,8.3,10.4,12.5,13.5,0.0,1.0,2.1,2.1,1.0,0.0,0.0,1.6546261323785074
36.2,20.0,8.6,7.6,2.9,12.4,3.8,3.8,3.8,1.0,0.0,0.0,0.0,1.6546220363423352
35.0,19.0,12.0,10.0,5.0,8.0,2.0,1.0,2.0,4.0,2.0,0.0,0.0,1.654599518600634
34.4,19.8,9.4,8.3,8.3,8.3,1.0,1.0,2.1,4.2,3.1,0.0,0.0,1.654599518600634
33.3,14.7,14.7,10.8,0.0,12.7,2.0,4.9,0.0,3.9,2.9,0.0,0.0,1.654595708276764
32.3,12.1,11.1,7.1,12.1,11.1,3.0,4.0,4.0,0.0,3.0,0.0,0.0,1.654592094733427
30.1,12.6,14.6,9.7,2.9,13.6,1.0,4.9,3.9,1.9,4.9,0.0,0.0,1.6545824932796491
32.0,20.0,14.0,7.0,4.0,15.0,1.0,3.0,2.0,1.0,1.0,0.0,0.0,1.654577440300229
35.2,13.3,12.4,4.8,8.6,13.3,0.0,4.8,3.8,1.0,2.9,0.0,0.0,1.6545758006265556
33.0,17.5,7.8,6.8,11.7,10.7,3.9,3.9,0.0,4.9,0.0,0.0,0.0,1.654567144123782
29.7,13.9,6.9,10.9,7.9,15.8,4.0,5.0,1.0,3.0,2.0,0.0,0.0,1.6545615786716112
30.1,13.6,14.6,9.7,9.7,12.6,0.0,4.9,3.9,0.0,1.0,0.0,0.0,1.654549633967494
36.5,15.6,9.4,9.4,13.5,11.5,0.0,4.2,0.0,0.0,0.0,0.0,0.0,1.6545412333811258
33.7,13.7,12.6,10.5,6.3,10.5,1.1,0.0,4.2,4.2,3.2,0.0,0.0,1.6545368919779782
28.8,20.2,13.5,8.7,2.9,15.4,1.9,2.9,4.8,0.0,1.0,0.0,0.0,1.6545354056995083
36.6,14.9,10.9,9.9,3.0,12.9,3.0,2.0,2.0,2.0,3.0,0.0,0.0,1.654518732213948
35.6,16.8,8.9,6.9,10.9,9.9,2.0,5.0,0.0,0.0,4.0,0.0,0.0,1.654517141827241
32.7,18.8,12.9,8.9,7.9,14.9,0.0,2.0,1.0,1.0,0.0,0.0,0.0,1.6545051401804822
32.7,12.9,6.9,5.9,11.9,14.9,1.0,4.0,5.0,2.0,3.0,0.0,0.0,1.6545026897670707
36.8,14.7,6.3,8.4,13.7,14.7,1.1,0.0,3.2,1.1,0.0,0.0,0.0,1.6545014711812962
32.0,13.6,9.7,3.9,13.6,12.6,2.9,3.9,1.0,1.9,4.9,0.0,0.0,1.6544980424098232
29.7,19.8,9.9,3.0,7.9,12.9,5.0,4.0,5.0,3.0,0.0,0.0,0.0,1.654484858407154
31.7,16.3,8.7,10.6,10.6,12.5,1.9,3.8,1.0,0.0,2.9,0.0,0.0,1.654477701711052
35.0,15.5,8.7,10.7,7.8,12.6,3.9,1.0,1.9,2.9,0.0,0.0,0.0,1.6544624545933102
35.0,14.0,7.0,8.0,8.0,14.0,4.0,0.0,3.0,4.0,3.0,0.0,0.0,1.6544623856642018
28.8,12.5,7.7,7.7,10.6,15.4,4.8,4.8,1.9,1.9,3.8,0.0,0.0,1.6544373963422574
28.0,12.0,14.0,7.0,8.0,16.0,3.0,0.0,2.0,5.0,5.0,0.0,0.0,1.6544301647725983
32.0,14.0,14.0,9.0,6.0,13.0,4.0,0.0,5.0,2.0,1.0,0.0,0.0,1.6544296510243899
32.3,14.6,9.4,8.3,11.5,13.5,4.2,0.0,4.2,2.1,0.0,0.0,0.0,1.6544296510243899
34.0,16.0,10.0,3.0,12.0,11.0,1.0,4.0,1.0,5.0,3.0,0.0,0.0,1.6544265118668018
35.8,17.9,7.4,8.4,6.3,12.6,3.2,0.0,1.1,4.2,3.2,0.0,0.0,1.6544148267213168
28.6,20.4,9.2,9.2,12.2,11.2,0.0,3.1,3.1,0.0,3.1,0.0,0.0,1.6544130263159342
35.6,15.4,7.7,6.7,6.7,12.5,1.9,3.8,1.0,3.8,4.8,0.0,0.0,1.6544113570645038
33.0,15.5,11.7,11.7,3.9,13.6,2.9,1.9,1.0,1.9,2.9,0.0,0.0,1.6544100706819476
36.2,19.0,11.4,4.8,6.7,11.4,0.0,2.9,1.9,4.8,1.0,0.0,0.0,1.654385516603172
35.8,20.0,13.7,5.3,5.3,9.5,0.0,2.1,2.1,4.2,2.1,0.0,0.0,1.654385516603172
32.0,17.5,12.6,3.9,9.7,15.5,2.9,0.0,1.0,1.9,2.9,0.0,0.0,1.6543835492226142
32.7,12.5,11.5,11.5,1.9,14.4,2.9,3.8,4.8,2.9,1.0,0.0,0.0,1.6543784213054942
33.0,20.0,13.0,9.0,10.0,8.0,0.0,0.0,1.0,4.0,2.0,0.0,0.0,1.6543708556933117
29.5,13.3,12.4,8.6,9.5,13.3,2.9,4.8,1.9,3.8,0.0,0.0,0.0,1.6543585706217634
34.7,13.7,14.7,5.3,5.3,15.8,0.0,4.2,4.2,2.1,0.0,0.0,0.0,1.6543515012223113
32.4,17.6,7.8,10.8,10.8,10.8,0.0,3.9,2.0,0.0,3.9,0.0,0.0,1.6543440068605695
34.7,13.9,8.9,7.9,7.9,12.9,4.0,2.0,4.0,1.0,3.0,0.0,0.0,1.6543393297066875
33.3,13.1,14.1,9.1,7.1,12.1,3.0,4.0,3.0,0.0,1.0,0.0,0.0,1.6543360017529287
33.3,16.2,11.4,10.5,7.6,15.2,1.0,0.0,1.0,1.0,2.9,0.0,0.0,1.6543350455472294
33.0,16.0,15.0,12.0,4.0,14.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,1.6543350455472294
36.5,18.8,9.4,5.2,8.3,10.4,0.0,3.1,2.1,2.1,4.2,0.0,0.0,1.6543341100054434
28.0,13.0,13.0,8.0,14.0,11.0,4.0,3.0,0.0,1.0,5.0,0.0,0.0,1.654318489007815
30.5,20.0,14.3,5.7,2.9,13.3,2.9,4.8,1.0,4.8,0.0,0.0,0.0,1.6543026717130525
32.0,20.0,6.0,6.0,14.0,15.0,0.0,0.0,2.0,0.0,5.0,0.0,0.0,1.6543010814499655
32.0,15.0,14.0,11.0,8.0,10.0,2.0,4.0,2.0,1.0,1.0,0.0,0.0,1.6542988941270484
35.3,18.6,6.9,6.9,4.9,14.7,1.0,1.0,4.9,3.9,2.0,0.0,0.0,1.6542960529432054
35.9,12.6,10.7,3.9,11.7,13.6,1.9,4.9,4.9,0.0,0.0,0.0,0.0,1.654280919723645
35.6,18.8,7.9,4.0,8.9,9.9,5.0,1.0,3.0,3.0,3.0,0.0,0.0,1.6542758310023025
33.7,18.9,7.4,9.5,5.3,13.7,1.1,3.2,1.1,3.2,3.2,0.0,0.0,1.6542726329142015
31.0,14.0,13.0,10.0,4.0,16.0,1.0,4.0,5.0,1.0,1.0,0.0,0.0,1.6542707405223929
31.7,17.3,14.4,7.7,3.8,13.5,3.8,1.0,0.0,3.8,2.9,0.0,0.0,1.654266633676326
33.0,19.4,14.6,7.8,6.8,8.7,0.0,3.9,1.0,4.9,0.0,0.0,0.0,1.654264862709263
33.3,18.8,10.4,7.3,7.3,9.4,3.1,4.2,1.0,3.1,2.1,0.0,0.0,1.654264862709263
34.7,19.8,9.9,7.9,6.9,10.9,0.0,5.0,3.0,2.0,0.0,0.0,0.0,1.654263908236104
32.7,13.9,12.9,11.9,5.9,14.9,2.0,0.0,4.0,1.0,1.0,0.0,0.0,1.6542632910229909
31.4,15.2,10.5,11.4,9.5,11.4,2.9,3.8,1.0,0.0,2.9,0.0,0.0,1.6542627256741471
33.0,19.4,6.8,10.7,13.6,9.7,1.0,3.9,1.0,1.0,0.0,0.0,0.0,1.6542564142607368
36.4,19.2,6.1,6.1,4.0,15.2,3.0,1.0,4.0,1.0,4.0,0.0,0.0,1.6542446463454767
34.3,12.7,12.7,9.8,2.0,9.8,2.9,3.9,4.9,2.9,3.9,0.0,0.0,1.6542421941822334
34.3,13.1,13.1,7.1,5.1,13.1,4.0,2.0,3.0,2.0,3.0,0.0,0.0,1.6542184532958564
32.4,15.2,12.4,11.4,6.7,15.2,1.9,2.9,1.0,1.0,0.0,0.0,0.0,1.654212679716127
31.7,13.5,10.6,7.7,10.6,14.4,0.0,3.8,4.8,0.0,2.9,0.0,0.0,1.6542033551277318
31.7,13.9,13.9,5.9,5.0,13.9,2.0,5.0,4.0,0.0,5.0,0.0,0.0,1.6542033551277318
35.6,12.5,14.4,4.8,8.7,15.4,1.9,1.0,4.8,1.0,0.0,0.0,0.0,1.6541984106296972
32.7,19.8,12.9,8.9,2.0,13.9,1.0,2.0,2.0,1.0,4.0,0.0,0.0,1.6541924138175441
35.7,17.3,11.2,8.2,4.1,13.3,4.1,0.0,3.1,0.0,3.1,0.0,0.0,1.6541624334335556
32.7,18.8,14.9,5.0,7.9,9.9,0.0,4.0,2.0,1.0,4.0,0.0,0.0,1.6541489943204999
35.0,15.0,9.0,7.0,8.0,15.0,5.0,1.0,2.0,2.0,1.0,0.0,0.0,1.6541229881377957
36.9,12.6,13.6,3.9,2.9,14.6,1.9,3.9,4.9,1.9,2.9,0.0,0.0,1.654115905074952
30.3,16.2,14.1,7.1,9.1,9.1,4.0,4.0,0.0,4.0,2.0,0.0,0.0,1.6541033118541137
32.7,15.4,11.5,11.5,11.5,12.5,0.0,1.0,1.9,1.9,0.0,0.0,0.0,1.6540973443190095
31.7,12.9,10.9,6.9,3.0,15.8,4.0,5.0,3.0,2.0,5.0,0.0,0.0,1.6540949173116168
34.0,12.6,7.8,10.7,8.7,9.7,3.9,2.9,4.9,2.9,1.9,0.0,0.0,1.6540943977031026
36.5,19.2,9.6,6.7,1.9,12.5,1.9,4.8,4.8,1.9,0.0,0.0,0.0,1.6540932482828372
32.0,14.6,10.7,7.8,8.7,10.7,3.9,3.9,4.9,1.9,1.0,0.0,0.0,1.6540905921007314
34.3,16.7,11.8,4.9,5.9,14.7,2.0,2.0,0.0,3.9,3.9,0.0,0.0,1.654082168051904
35.6,16.8,13.9,5.0,3.0,11.9,2.0,1.0,1.0,5.0,5.0,0.0,0.0,1.654063145562094
36.9,17.5,8.7,8.7,3.9,10.7,1.9,3.9,1.0,1.9,4.9,0.0,0.0,1.6540621884588411
33.3,18.6,6.9,4.9,9.8,14.7,3.9,3.9,2.0,0.0,2.0,0.0,0.0,1.6540396144170497
31.4,19.0,8.6,7.6,8.6,11.4,1.0,3.8,1.0,2.9,4.8,0.0,0.0,1.6540235230899483
33.0,13.6,14.6,3.9,8.7,14.6,1.9,1.0,1.0,4.9,2.9,0.0,0.0,1.6539788496642955
33.0,13.0,13.0,7.0,2.0,15.0,3.0,4.0,5.0,2.0,3.0,0.0,0.0,1.6539739017075727
31.2,13.5,14.6,5.2,6.2,13.5,4.2,1.0,2.1,4.2,4.2,0.0,0.0,1.6539720788627241
34.4,19.8,7.3,7.3,8.3,13.5,3.1,0.0,4.2,2.1,0.0,0.0,0.0,1.65396486725043
30.0,19.0,9.0,3.0,9.0,15.0,1.0,5.0,3.0,4.0,2.0,0.0,0.0,1.6539626596364603
34.3,19.2,12.1,7.1,2.0,12.1,3.0,4.0,4.0,2.0,0.0,0.0,0.0,1.6539564998126899
33.3,19.6,10.8,7.8,3.9,11.8,2.0,4.9,2.0,2.9,1.0,0.0,0.0,1.653952136346325
35.6,16.8,11.9,6.9,2.0,13.9,2.0,5.0,0.0,5.0,1.0,0.0,0.0,1.6539487859560367
35.6,14.4,6.7,3.8,11.5,8.7,4.8,3.8,3.8,2.9,3.8,0.0,0.0,1.6539390716298907
36.0,14.0,7.0,4.0,5.0,11.0,5.0,5.0,5.0,3.0,5.0,0.0,0.0,1.6539390716298907
32.7,16.8,7.9,6.9,12.9,15.8,0.0,1.0,0.0,5.0,1.0,0.0,0.0,1.6539342569489084
33.3,16.7,7.3,8.3,10.4,14.6,1.0,1.0,0.0,4.2,3.1,0.0,0.0,1.6539342569489084
29.9,18.6,14.4,7.2,10.3,10.3,0.0,2.1,1.0,2.1,4.1,0.0,0.0,1.653930981853603
30.0,19.0,12.0,7.0,9.0,10.0,5.0,2.0,1.0,1.0,4.0,0.0,0.0,1.653930981853603
36.6,19.8,7.9,5.9,4.0,8.9,3.0,4.0,4.0,1.0,5.0,0.0,0.0,1.6539279784561414
29.3,14.1,14.1,6.1,10.1,15.2,1.0,3.0,0.0,4.0,3.0,0.0,0.0,1.6539094072445526
34.0,14.0,11.0,9.0,8.0,8.0,2.0,4.0,4.0,5.0,1.0,0.0,0.0,1.653896773311851
35.6,15.4,12.5,5.8,5.8,12.5,2.9,3.8,1.0,2.9,1.9,0.0,0.0,1.6538825690050059
36.7,12.2,11.2,5.1,7.1,11.2,3.1,4.1,4.1,2.0,3.1,0.0,0.0,1.6538817427403618
32.0,12.6,8.7,5.8,9.7,14.6,3.9,3.9,2.9,1.9,3.9,0.0,0.0,1.6538727743811663
29.9,18.6,8.2,4.1,12.4,15.5,3.1,1.0,2.1,1.0,4.1,0.0,0.0,1.653872702665461
31.0,15.0,14.0,11.0,13.0,8.0,2.0,0.0,1.0,3.0,2.0,0.0,0.0,1.6538665086813693
35.2,20.0,8.6,8.6,5.7,9.5,1.9,1.0,2.9,2.9,3.8,0.0,0.0,1.6538518936429032
36.9,12.6,6.8,4.9,8.7,14.6,0.0,4.9,4.9,1.9,3.9,0.0,0.0,1.6538397482315728
36.9,13.6,9.7,8.7,7.8,12.6,2.9,1.9,4.9,1.0,0.0,0.0,0.0,1.653836967090586
31.1,16.5,13.6,6.8,8.7,9.7,1.9,2.9,0.0,4.9,3.9,0.0,0.0,1.6538261414258206
30.4,18.6,10.8,9.8,2.9,15.7,0.0,2.9,0.0,3.9,4.9,0.0,0.0,1.6538201827249772
34.4,12.5,14.6,11.5,0.0,12.5,3.1,3.1,2.1,4.2,2.1,0.0,0.0,1.6538201398832824
34.4,14.6,14.6,8.3,2.1,13.5,1.0,1.0,4.2,2.1,4.2,0.0,0.0,1.6538105416471895
34.6,14.4,13.5,7.7,10.6,12.5,0.0,1.0,3.8,1.0,1.0,0.0,0.0,1.6538105416471895
35.6,19.8,7.9,8.9,6.9,9.9,5.0,1.0,3.0,1.0,1.0,0.0,0.0,1.6538004870451746
31.0,13.0,15.0,12.0,6.0,10.0,0.0,3.0,5.0,2.0,3.0,0.0,0.0,1.6537878122545615
31.0,12.0,11.0,8.0,11.0,11.0,3.0,5.0,4.0,1.0,3.0,0.0,0.0,1.653774556597047
36.3,18.6,10.8,5.9,3.9,14.7,1.0,1.0,3.9,3.9,0.0,0.0,0.0,1.6537672648837074
30.0,15.0,14.0,6.0,7.0,16.0,0.0,3.0,0.0,4.0,5.0,0.0,0.0,1.653757089915793
35.3,14.7,8.8,11.8,1.0,13.7,3.9,4.9,2.0,0.0,3.9,0.0,0.0,1.6537439115969046
31.7,14.4,14.4,8.7,7.7,9.6,1.9,4.8,3.8,0.0,2.9,0.0,0.0,1.653741697284892
31.1,14.6,14.6,8.7,6.8,9.7,2.9,3.9,4.9,0.0,2.9,0.0,0.0,1.653741697284892
29.4,12.7,13.7,5.9,9.8,14.7,3.9,2.9,1.0,1.0,4.9,0.0,0.0,1.653728824556965
34.0,12.6,12.6,5.8,9.7,9.7,2.9,4.9,2.9,3.9,1.0,0.0,0.0,1.653720950101075
35.3,19.6,9.8,5.9,5.9,14.7,0.0,1.0,3.9,1.0,2.9,0.0,0.0,1.6537158582859788
32.3,17.7,14.6,7.3,4.2,11.5,3.1,3.1,0.0,3.1,3.1,0.0,0.0,1.6537151802150283
35.4,16.7,10.4,3.1,9.4,14.6,3.1,0.0,4.2,0.0,3.1,0.0,0.0,1.6537144296606299
34.0,15.5,10.3,5.2,9.3,14.4,4.1,2.1,0.0,4.1,1.0,0.0,0.0,1.6536976532572976
31.2,17.7,13.5,3.1,13.5,14.6,1.0,0.0,1.0,0.0,4.2,0.0,0.0,1.653696209566527
35.0,15.0,6.0,12.0,7.0,9.0,4.0,1.0,2.0,5.0,4.0,0.0,0.0,1.6536886099324215
31.4,19.6,11.8,8.8,2.9,14.7,4.9,2.9,2.0,0.0,1.0,0.0,0.0,1.6536747341111608
30.7,19.8,14.9,4.0,9.9,13.9,0.0,3.0,1.0,2.0,1.0,0.0,0.0,1.653656640968901
34.4,15.6,7.3,7.3,12.5,11.5,0.0,4.2,1.0,2.1,4.2,0.0,0.0,1.653639467137185
30.4,18.6,12.7,6.9,11.8,15.7,0.0,1.0,1.0,0.0,2.0,0.0,0.0,1.6536126472577455
34.4,13.5,7.3,11.5,13.5,12.5,0.0,1.0,4.2,2.1,0.0,0.0,0.0,1.6536112018547688
31.4,12.4,10.5,11.4,1.9,15.2,0.0,4.8,4.8,3.8,3.8,0.0,0.0,1.6536082936266814
34.4,15.6,6.2,8.3,11.5,13.5,3.1,3.1,1.0,1.0,2.1,0.0,0.0,1.6536025656629176
36.6,19.8,6.9,10.9,3.0,8.9,3.0,2.0,3.0,5.0,1.0,0.0,0.0,1.6535667960696152
34.0,13.0,12.0,12.0,2.0,8.0,5.0,3.0,4.0,3.0,4.0,0.0,0.0,1.6535656096436047
34.0,12.6,11.7,11.7,2.9,8.7,2.9,1.9,4.9,3.9,4.9,0.0,0.0,1.6535656096436047
32.7,13.9,7.9,8.9,5.0,12.9,3.0,5.0,3.0,3.0,5.0,0.0,0.0,1.653554988278756
32.0,12.0,8.0,10.0,11.0,11.0,0.0,4.0,5.0,2.0,5.0,0.0,0.0,1.6535524136665964
34.3,19.0,10.5,11.4,6.7,8.6,1.9,1.0,2.9,1.9,1.9,0.0,0.0,1.653543910828435
34.0,14.0,9.0,3.0,11.0,15.0,4.0,3.0,4.0,0.0,3.0,0.0,0.0,1.653542355237414
34.4,18.8,13.5,8.3,4.2,12.5,1.0,0.0,3.1,2.1,2.1,0.0,0.0,1.6535355582720015
31.1,17.5,8.7,10.7,10.7,8.7,2.9,4.9,1.9,1.9,1.0,0.0,0.0,1.6535264687241895
33.7,16.8,12.9,9.9,9.9,11.9,0.0,0.0,1.0,1.0,3.0,0.0,0.0,1.6535263681402654
33.7,17.3,10.6,7.7,4.8,15.4,3.8,1.9,0.0,3.8,1.0,0.0,0.0,1.653521659675476
30.0,14.0,14.0,3.0,13.0,8.0,2.0,4.0,4.0,4.0,4.0,0.0,0.0,1.6535204137183488
32.0,14.0,11.0,6.0,11.0,15.0,1.0,4.0,4.0,1.0,1.0,0.0,0.0,1.6535198095324444
33.0,17.5,8.7,11.7,7.8,9.7,2.9,4.9,1.0,0.0,2.9,0.0,0.0,1.6535094969601525
28.0,14.0,9.0,12.0,6.0,16.0,4.0,5.0,0.0,2.0,4.0,0.0,0.0,1.6535092565843368
36.0,20.0,11.0,6.0,7.0,11.0,3.0,1.0,4.0,0.0,1.0,0.0,0.0,1.6535066484155685
33.3,19.6,12.7,6.9,2.0,13.7,4.9,2.0,1.0,2.9,1.0,0.0,0.0,1.6535054140671237
28.8,14.4,13.5,10.6,10.6,10.6,2.9,0.0,1.0,3.8,3.8,0.0,0.0,1.6535032468200015
29.8,20.2,8.7,8.7,0.0,15.4,3.8,3.8,4.8,0.0,4.8,0.0,0.0,1.653498767012349
35.9,14.6,10.7,4.9,7.8,9.7,2.9,4.9,2.9,4.9,1.0,0.0,0.0,1.6534964819503724
31.0,19.0,11.0,8.0,8.0,9.0,3.0,4.0,1.0,3.0,3.0,0.0,0.0,1.6534947350304503
36.8,17.9,10.5,4.2,9.5,14.7,4.2,1.1,0.0,0.0,1.1,0.0,0.0,1.6534873612648155
32.0,17.0,9.0,12.0,9.0,8.0,4.0,3.0,1.0,2.0,3.0,0.0,0.0,1.653486771826977
36.7,14.3,10.2,6.1,13.3,12.2,0.0,1.0,3.1,2.0,1.0,0.0,0.0,1.6534575722675662
30.5,14.3,9.5,5.7,10.5,10.5,4.8,4.8,2.9,1.9,4.8,0.0,0.0,1.6534517680057372
30.1,13.6,13.6,6.8,12.6,8.7,1.9,3.9,2.9,1.9,3.9,0.0,0.0,1.6534517680057372
36.8,20.0,10.5,7.4,4.2,8.4,1.1,4.2,3.2,4.2,0.0,0.0,0.0,1.653450596994372
35.7,17.3,14.3,3.1,10.2,9.2,2.0,0.0,4.1,4.1,0.0,0.0,0.0,1.6534500686748623
