Element_at_pct_Ti,Element_at_pct_V,Element_at_pct_Cr,Element_at_pct_Fe,Element_at_pct_Mn,Element_at_pct_Zr,Element_at_pct_Al,Element_at_pct_Ni,Predicted_Capacity_wt
41.4,31.3,10.1,4.0,13.1,0.0,0.0,0.0,3.1273727
41.4,31.3,10.1,4.0,13.1,0.0,0.0,0.0,3.1273727
41.4,31.3,10.1,4.0,13.1,0.0,0.0,0.0,3.1273727
41.4,31.3,10.1,4.0,13.1,0.0,0.0,0.0,3.1273727
41.4,31.3,10.1,4.0,13.1,0.0,0.0,0.0,3.1273727
41.4,31.3,10.1,4.0,13.1,0.0,0.0,0.0,3.1273727
41.4,31.3,10.1,4.0,13.1,0.0,0.0,0.0,3.1273727
41.4,31.3,10.1,4.0,13.1,0.0,0.0,0.0,3.1273727
41.4,31.3,10.1,4.0,13.1,0.0,0.0,0.0,3.1273727
41.4,31.3,10.1,4.0,13.1,0.0,0.0,0.0,3.1273727
41.4,31.3,10.1,4.0,13.1,0.0,0.0,0.0,3.1273727
41.4,31.3,10.1,4.0,13.1,0.0,0.0,0.0,3.1273727
41.4,31.3,10.1,4.0,13.1,0.0,0.0,0.0,3.1273727
41.4,31.3,10.1,4.0,13.1,0.0,0.0,0.0,3.1273727
41.4,31.3,10.1,4.0,13.1,0.0,0.0,0.0,3.1273727
41.4,31.3,10.1,4.0,13.1,0.0,0.0,0.0,3.1273727
41.4,31.3,10.1,4.0,13.1,0.0,0.0,0.0,3.1273727
41.4,31.3,10.1,4.0,13.1,0.0,0.0,0.0,3.1273727
41.4,31.3,10.1,4.0,13.1,0.0,0.0,0.0,3.1273727
41.4,31.3,10.1,4.0,13.1,0.0,0.0,0.0,3.1273727
41.4,31.3,10.1,4.0,13.1,0.0,0.0,0.0,3.1273727
41.4,31.3,10.1,4.0,13.1,0.0,0.0,0.0,3.1273727
41.4,31.3,10.1,4.0,13.1,0.0,0.0,0.0,3.1273727
41.4,31.3,10.1,4.0,13.1,0.0,0.0,0.0,3.1273727
41.4,31.3,10.1,4.0,13.1,0.0,0.0,0.0,3.1273727
41.4,31.3,10.1,4.0,13.1,0.0,0.0,0.0,3.1273727
41.4,31.3,10.1,4.0,13.1,0.0,0.0,0.0,3.1273727
41.4,31.3,10.1,4.0,13.1,0.0,0.0,0.0,3.1273727
41.4,31.3,10.1,4.0,13.1,0.0,0.0,0.0,3.1273727
41.4,31.3,10.1,4.0,13.1,0.0,0.0,0.0,3.1273727
41.4,31.3,10.1,4.0,13.1,0.0,0.0,0.0,3.1273727
41.4,31.3,10.1,4.0,13.1,0.0,0.0,0.0,3.1273727
41.4,31.3,10.1,4.0,13.1,0.0,0.0,0.0,3.1273727
41.4,31.3,10.1,4.0,13.1,0.0,0.0,0.0,3.1273727
41.4,31.3,10.1,4.0,13.1,0.0,0.0,0.0,3.1273727
41.4,31.3,10.1,4.0,13.1,0.0,0.0,0.0,3.1273727
41.4,31.3,10.1,4.0,13.1,0.0,0.0,0.0,3.1273727
41.4,31.3,10.1,4.0,13.1,0.0,0.0,0.0,3.1273727
41.4,31.3,10.1,4.0,13.1,0.0,0.0,0.0,3.1273727
41.4,31.3,10.1,4.0,13.1,0.0,0.0,0.0,3.1273727
41.4,31.3,10.1,4.0,13.1,0.0,0.0,0.0,3.1273727
41.4,31.3,10.1,4.0,13.1,0.0,0.0,0.0,3.1273727
41.4,31.3,10.1,4.0,13.1,0.0,0.0,0.0,3.1273727
41.4,31.3,10.1,4.0,13.1,0.0,0.0,0.0,3.1273727
41.4,31.3,10.1,4.0,13.1,0.0,0.0,0.0,3.1273727
41.4,31.3,10.1,4.0,13.1,0.0,0.0,0.0,3.1273727
41.4,31.3,10.1,4.0,13.1,0.0,0.0,0.0,3.1273727
41.4,31.3,10.1,4.0,13.1,0.0,0.0,0.0,3.1273727
41.4,31.3,10.1,4.0,13.1,0.0,0.0,0.0,3.1273727
41.4,31.3,10.1,4.0,13.1,0.0,0.0,0.0,3.1273727
41.4,31.3,10.1,4.0,13.1,0.0,0.0,0.0,3.1273727
41.4,31.3,10.1,4.0,13.1,0.0,0.0,0.0,3.1273727
41.4,31.3,10.1,4.0,13.1,0.0,0.0,0.0,3.1273727
41.4,31.3,10.1,4.0,13.1,0.0,0.0,0.0,3.1273727
41.4,31.3,10.1,4.0,13.1,0.0,0.0,0.0,3.1273727
41.4,31.3,10.1,4.0,13.1,0.0,0.0,0.0,3.1273727
41.4,31.3,10.1,4.0,13.1,0.0,0.0,0.0,3.1273727
41.4,31.3,10.1,4.0,13.1,0.0,0.0,0.0,3.1273727
41.4,31.3,10.1,4.0,13.1,0.0,0.0,0.0,3.1273727
41.4,31.3,10.1,4.0,13.1,0.0,0.0,0.0,3.1273727
41.4,31.3,10.1,4.0,13.1,0.0,0.0,0.0,3.1273727
41.4,31.3,10.1,4.0,13.1,0.0,0.0,0.0,3.1273727
41.4,31.3,10.1,4.0,13.1,0.0,0.0,0.0,3.1273727
41.4,31.3,10.1,4.0,13.1,0.0,0.0,0.0,3.1273727
41.4,31.3,10.1,4.0,13.1,0.0,0.0,0.0,3.1273727
41.4,31.3,10.1,4.0,13.1,0.0,0.0,0.0,3.1273727
41.4,31.3,10.1,4.0,13.1,0.0,0.0,0.0,3.1273727
41.4,31.3,10.1,4.0,13.1,0.0,0.0,0.0,3.1273727
41.4,31.3,10.1,4.0,13.1,0.0,0.0,0.0,3.1273727
41.4,31.3,10.1,4.0,13.1,0.0,0.0,0.0,3.1273727
41.4,31.3,10.1,4.0,13.1,0.0,0.0,0.0,3.1273727
41.4,31.3,10.1,4.0,13.1,0.0,0.0,0.0,3.1273727
41.4,31.3,10.1,4.0,13.1,0.0,0.0,0.0,3.1273727
41.4,31.3,10.1,4.0,13.1,0.0,0.0,0.0,3.1273727
41.4,31.3,10.1,4.0,13.1,0.0,0.0,0.0,3.1273727
41.4,31.3,10.1,4.0,13.1,0.0,0.0,0.0,3.1273727
41.4,31.3,10.1,4.0,13.1,0.0,0.0,0.0,3.1273727
41.4,31.3,10.1,4.0,13.1,0.0,0.0,0.0,3.1273727
41.4,31.3,10.1,4.0,13.1,0.0,0.0,0.0,3.1273727
41.4,31.3,10.1,7.1,10.1,0.0,0.0,0.0,3.1243067
41.4,31.3,10.1,7.1,10.1,0.0,0.0,0.0,3.1243067
41.4,31.3,10.1,7.1,10.1,0.0,0.0,0.0,3.1243067
41.4,31.3,10.1,7.1,10.1,0.0,0.0,0.0,3.1243067
41.4,31.3,10.1,7.1,10.1,0.0,0.0,0.0,3.1243067
41.4,31.3,10.1,7.1,10.1,0.0,0.0,0.0,3.1243067
41.4,31.3,10.1,7.1,10.1,0.0,0.0,0.0,3.1243067
41.4,31.3,10.1,7.1,10.1,0.0,0.0,0.0,3.1243067
41.4,31.3,10.1,7.1,10.1,0.0,0.0,0.0,3.1243067
41.4,31.3,10.1,7.1,10.1,0.0,0.0,0.0,3.1243067
41.4,31.3,10.1,7.1,10.1,0.0,0.0,0.0,3.1243067
41.4,31.3,10.1,7.1,10.1,0.0,0.0,0.0,3.1243067
41.4,31.3,10.1,7.1,10.1,0.0,0.0,0.0,3.1243067
41.4,31.3,10.1,7.1,10.1,0.0,0.0,0.0,3.1243067
41.4,31.3,10.1,7.1,10.1,0.0,0.0,0.0,3.1243067
41.4,31.3,10.1,7.1,10.1,0.0,0.0,0.0,3.1243067
41.4,31.3,10.1,7.1,10.1,0.0,0.0,0.0,3.1243067
41.4,31.3,10.1,7.1,10.1,0.0,0.0,0.0,3.1243067
41.4,31.3,10.1,7.1,10.1,0.0,0.0,0.0,3.1243067
41.4,31.3,10.1,7.1,10.1,0.0,0.0,0.0,3.1243067
41.4,31.3,10.1,7.1,10.1,0.0,0.0,0.0,3.1243067
41.4,31.3,10.1,7.1,10.1,0.0,0.0,0.0,3.1243067
41.4,31.3,10.1,7.1,10.1,0.0,0.0,0.0,3.1243067
41.4,31.3,10.1,7.1,10.1,0.0,0.0,0.0,3.1243067
41.4,31.3,10.1,7.1,10.1,0.0,0.0,0.0,3.1243067
41.4,31.3,10.1,7.1,10.1,0.0,0.0,0.0,3.1243067
41.4,31.3,10.1,7.1,10.1,0.0,0.0,0.0,3.1243067
41.4,31.3,10.1,7.1,10.1,0.0,0.0,0.0,3.1243067
41.4,31.3,10.1,7.1,10.1,0.0,0.0,0.0,3.1243067
41.4,31.3,10.1,7.1,10.1,0.0,0.0,0.0,3.1243067
41.4,31.3,10.1,7.1,10.1,0.0,0.0,0.0,3.1243067
41.4,31.3,10.1,7.1,10.1,0.0,0.0,0.0,3.1243067
41.4,31.3,10.1,7.1,10.1,0.0,0.0,0.0,3.1243067
41.4,31.3,10.1,7.1,10.1,0.0,0.0,0.0,3.1243067
41.4,31.3,10.1,7.1,10.1,0.0,0.0,0.0,3.1243067
41.4,31.3,10.1,7.1,10.1,0.0,0.0,0.0,3.1243067
41.4,31.3,10.1,7.1,10.1,0.0,0.0,0.0,3.1243067
41.4,31.3,10.1,7.1,10.1,0.0,0.0,0.0,3.1243067
41.4,31.3,10.1,7.1,10.1,0.0,0.0,0.0,3.1243067
41.4,31.3,10.1,7.1,10.1,0.0,0.0,0.0,3.1243067
41.4,31.3,10.1,7.1,10.1,0.0,0.0,0.0,3.1243067
41.4,31.3,10.1,7.1,10.1,0.0,0.0,0.0,3.1243067
41.4,31.3,10.1,7.1,10.1,0.0,0.0,0.0,3.1243067
41.4,31.3,10.1,7.1,10.1,0.0,0.0,0.0,3.1243067
41.4,31.3,10.1,7.1,10.1,0.0,0.0,0.0,3.1243067
41.4,31.3,10.1,7.1,10.1,0.0,0.0,0.0,3.1243067
41.4,31.3,10.1,7.1,10.1,0.0,0.0,0.0,3.1243067
41.4,31.3,10.1,7.1,10.1,0.0,0.0,0.0,3.1243067
41.4,31.3,10.1,7.1,10.1,0.0,0.0,0.0,3.1243067
41.4,31.3,10.1,7.1,10.1,0.0,0.0,0.0,3.1243067
41.4,31.3,10.1,7.1,10.1,0.0,0.0,0.0,3.1243067
41.4,31.3,10.1,7.1,10.1,0.0,0.0,0.0,3.1243067
41.4,31.3,10.1,7.1,10.1,0.0,0.0,0.0,3.1243067
41.4,31.3,10.1,7.1,10.1,0.0,0.0,0.0,3.1243067
41.4,31.3,10.1,7.1,10.1,0.0,0.0,0.0,3.1243067
41.4,31.3,10.1,7.1,10.1,0.0,0.0,0.0,3.1243067
41.4,31.3,10.1,7.1,10.1,0.0,0.0,0.0,3.1243067
41.4,31.3,10.1,7.1,10.1,0.0,0.0,0.0,3.1243067
41.4,31.3,10.1,7.1,10.1,0.0,0.0,0.0,3.1243067
41.4,31.3,10.1,7.1,10.1,0.0,0.0,0.0,3.1243067
41.4,31.3,10.1,7.1,10.1,0.0,0.0,0.0,3.1243067
41.4,31.3,10.1,7.1,10.1,0.0,0.0,0.0,3.1243067
41.4,31.3,10.1,7.1,10.1,0.0,0.0,0.0,3.1243067
41.4,31.3,10.1,7.1,10.1,0.0,0.0,0.0,3.1243067
41.4,31.3,10.1,7.1,10.1,0.0,0.0,0.0,3.1243067
41.4,31.3,10.1,7.1,10.1,0.0,0.0,0.0,3.1243067
41.4,31.3,10.1,7.1,10.1,0.0,0.0,0.0,3.1243067
41.4,31.3,10.1,7.1,10.1,0.0,0.0,0.0,3.1243067
41.4,31.3,10.1,7.1,10.1,0.0,0.0,0.0,3.1243067
41.4,31.3,10.1,7.1,10.1,0.0,0.0,0.0,3.1243067
41.4,31.3,10.1,7.1,10.1,0.0,0.0,0.0,3.1243067
41.4,31.3,10.1,7.1,10.1,0.0,0.0,0.0,3.1243067
41.4,31.3,10.1,7.1,10.1,0.0,0.0,0.0,3.1243067
41.4,31.3,10.1,7.1,10.1,0.0,0.0,0.0,3.1243067
41.4,31.3,10.1,7.1,10.1,0.0,0.0,0.0,3.1243067
41.4,31.3,10.1,7.1,10.1,0.0,0.0,0.0,3.1243067
41.4,31.3,10.1,7.1,10.1,0.0,0.0,0.0,3.1243067
41.4,31.3,10.1,7.1,10.1,0.0,0.0,0.0,3.1243067
41.4,31.3,10.1,7.1,10.1,0.0,0.0,0.0,3.1243067
41.4,31.3,10.1,7.1,10.1,0.0,0.0,0.0,3.1243067
41.4,31.3,10.1,7.1,10.1,0.0,0.0,0.0,3.1243067
41.4,31.3,10.1,7.1,10.1,0.0,0.0,0.0,3.1243067
41.4,31.3,10.1,7.1,10.1,0.0,0.0,0.0,3.1243067
41.4,31.3,10.1,7.1,10.1,0.0,0.0,0.0,3.1243067
41.4,31.3,10.1,7.1,10.1,0.0,0.0,0.0,3.1243067
41.4,31.3,10.1,7.1,10.1,0.0,0.0,0.0,3.1243067
41.4,31.3,10.1,7.1,10.1,0.0,0.0,0.0,3.1243067
41.4,31.3,10.1,7.1,10.1,0.0,0.0,0.0,3.1243067
41.4,31.3,10.1,7.1,10.1,0.0,0.0,0.0,3.1243067
41.4,31.3,10.1,7.1,10.1,0.0,0.0,0.0,3.1243067
41.4,31.3,10.1,7.1,10.1,0.0,0.0,0.0,3.1243067
41.4,31.3,10.1,7.1,10.1,0.0,0.0,0.0,3.1243067
41.4,31.3,10.1,7.1,10.1,0.0,0.0,0.0,3.1243067
41.4,31.3,10.1,7.1,10.1,0.0,0.0,0.0,3.1243067
41.4,31.3,10.1,7.1,10.1,0.0,0.0,0.0,3.1243067
41.4,31.3,10.1,7.1,10.1,0.0,0.0,0.0,3.1243067
41.4,31.3,10.1,7.1,10.1,0.0,0.0,0.0,3.1243067
41.4,31.3,10.1,7.1,10.1,0.0,0.0,0.0,3.1243067
41.4,31.3,10.1,7.1,10.1,0.0,0.0,0.0,3.1243067
41.4,31.3,10.1,7.1,10.1,0.0,0.0,0.0,3.1243067
41.4,31.3,10.1,7.1,10.1,0.0,0.0,0.0,3.1243067
41.4,31.3,10.1,7.1,10.1,0.0,0.0,0.0,3.1243067
41.4,31.3,10.1,7.1,10.1,0.0,0.0,0.0,3.1243067
41.4,31.3,10.1,7.1,10.1,0.0,0.0,0.0,3.1243067
41.4,31.3,10.1,7.1,10.1,0.0,0.0,0.0,3.1243067
41.4,31.3,10.1,7.1,10.1,0.0,0.0,0.0,3.1243067
41.4,31.3,10.1,7.1,10.1,0.0,0.0,0.0,3.1243067
41.4,31.3,10.1,7.1,10.1,0.0,0.0,0.0,3.1243067
41.4,31.3,10.1,7.1,10.1,0.0,0.0,0.0,3.1243067
41.4,31.3,10.1,7.1,10.1,0.0,0.0,0.0,3.1243067
41.4,31.3,10.1,7.1,10.1,0.0,0.0,0.0,3.1243067
41.4,31.3,10.1,7.1,10.1,0.0,0.0,0.0,3.1243067
41.4,31.3,10.1,7.1,10.1,0.0,0.0,0.0,3.1243067
41.4,31.3,10.1,7.1,10.1,0.0,0.0,0.0,3.1243067
36.2,32.4,12.4,6.7,12.4,0.0,0.0,0.0,3.1199703
36.2,32.4,12.4,6.7,12.4,0.0,0.0,0.0,3.1199703
36.2,32.4,12.4,6.7,12.4,0.0,0.0,0.0,3.1199703
36.2,32.4,12.4,6.7,12.4,0.0,0.0,0.0,3.1199703
36.2,32.4,12.4,6.7,12.4,0.0,0.0,0.0,3.1199703
36.2,32.4,12.4,6.7,12.4,0.0,0.0,0.0,3.1199703
36.2,32.4,12.4,6.7,12.4,0.0,0.0,0.0,3.1199703
36.2,32.4,12.4,6.7,12.4,0.0,0.0,0.0,3.1199703
36.2,32.4,12.4,6.7,12.4,0.0,0.0,0.0,3.1199703
36.2,32.4,12.4,6.7,12.4,0.0,0.0,0.0,3.1199703
36.2,32.4,12.4,6.7,12.4,0.0,0.0,0.0,3.1199703
36.2,32.4,12.4,6.7,12.4,0.0,0.0,0.0,3.1199703
36.2,32.4,12.4,6.7,12.4,0.0,0.0,0.0,3.1199703
36.2,32.4,12.4,6.7,12.4,0.0,0.0,0.0,3.1199703
36.2,32.4,12.4,6.7,12.4,0.0,0.0,0.0,3.1199703
36.2,32.4,12.4,6.7,12.4,0.0,0.0,0.0,3.1199703
36.2,32.4,12.4,6.7,12.4,0.0,0.0,0.0,3.1199703
36.2,32.4,12.4,6.7,12.4,0.0,0.0,0.0,3.1199703
36.2,32.4,12.4,6.7,12.4,0.0,0.0,0.0,3.1199703
36.2,32.4,12.4,6.7,12.4,0.0,0.0,0.0,3.1199703
36.2,32.4,12.4,6.7,12.4,0.0,0.0,0.0,3.1199703
36.2,32.4,12.4,6.7,12.4,0.0,0.0,0.0,3.1199703
36.2,32.4,12.4,6.7,12.4,0.0,0.0,0.0,3.1199703
36.2,32.4,12.4,6.7,12.4,0.0,0.0,0.0,3.1199703
36.2,32.4,12.4,6.7,12.4,0.0,0.0,0.0,3.1199703
36.2,32.4,12.4,6.7,12.4,0.0,0.0,0.0,3.1199703
36.2,32.4,12.4,6.7,12.4,0.0,0.0,0.0,3.1199703
36.2,32.4,12.4,6.7,12.4,0.0,0.0,0.0,3.1199703
36.2,32.4,12.4,6.7,12.4,0.0,0.0,0.0,3.1199703
36.2,32.4,12.4,6.7,12.4,0.0,0.0,0.0,3.1199703
36.2,32.4,12.4,6.7,12.4,0.0,0.0,0.0,3.1199703
36.2,32.4,12.4,6.7,12.4,0.0,0.0,0.0,3.1199703
36.2,32.4,12.4,6.7,12.4,0.0,0.0,0.0,3.1199703
36.2,32.4,12.4,6.7,12.4,0.0,0.0,0.0,3.1199703
36.2,32.4,12.4,6.7,12.4,0.0,0.0,0.0,3.1199703
36.2,32.4,12.4,6.7,12.4,0.0,0.0,0.0,3.1199703
36.2,32.4,12.4,6.7,12.4,0.0,0.0,0.0,3.1199703
36.2,32.4,12.4,6.7,12.4,0.0,0.0,0.0,3.1199703
36.2,32.4,12.4,6.7,12.4,0.0,0.0,0.0,3.1199703
36.2,32.4,12.4,6.7,12.4,0.0,0.0,0.0,3.1199703
36.2,32.4,12.4,6.7,12.4,0.0,0.0,0.0,3.1199703
36.2,32.4,12.4,6.7,12.4,0.0,0.0,0.0,3.1199703
36.2,32.4,12.4,6.7,12.4,0.0,0.0,0.0,3.1199703
36.2,32.4,12.4,6.7,12.4,0.0,0.0,0.0,3.1199703
36.2,32.4,12.4,6.7,12.4,0.0,0.0,0.0,3.1199703
36.2,32.4,12.4,6.7,12.4,0.0,0.0,0.0,3.1199703
36.2,32.4,12.4,6.7,12.4,0.0,0.0,0.0,3.1199703
36.2,32.4,12.4,6.7,12.4,0.0,0.0,0.0,3.1199703
36.2,32.4,12.4,6.7,12.4,0.0,0.0,0.0,3.1199703
36.2,32.4,12.4,6.7,12.4,0.0,0.0,0.0,3.1199703
36.2,32.4,12.4,6.7,12.4,0.0,0.0,0.0,3.1199703
36.2,32.4,12.4,6.7,12.4,0.0,0.0,0.0,3.1199703
36.2,32.4,12.4,6.7,12.4,0.0,0.0,0.0,3.1199703
36.2,32.4,12.4,6.7,12.4,0.0,0.0,0.0,3.1199703
36.2,32.4,12.4,6.7,12.4,0.0,0.0,0.0,3.1199703
36.2,32.4,12.4,6.7,12.4,0.0,0.0,0.0,3.1199703
36.2,32.4,12.4,6.7,12.4,0.0,0.0,0.0,3.1199703
36.2,32.4,12.4,6.7,12.4,0.0,0.0,0.0,3.1199703
36.2,32.4,12.4,6.7,12.4,0.0,0.0,0.0,3.1199703
36.2,32.4,12.4,6.7,12.4,0.0,0.0,0.0,3.1199703
36.2,32.4,12.4,6.7,12.4,0.0,0.0,0.0,3.1199703
36.2,32.4,12.4,6.7,12.4,0.0,0.0,0.0,3.1199703
36.2,32.4,12.4,6.7,12.4,0.0,0.0,0.0,3.1199703
36.2,32.4,12.4,6.7,12.4,0.0,0.0,0.0,3.1199703
36.2,32.4,12.4,6.7,12.4,0.0,0.0,0.0,3.1199703
36.2,32.4,12.4,6.7,12.4,0.0,0.0,0.0,3.1199703
36.2,32.4,12.4,6.7,12.4,0.0,0.0,0.0,3.1199703
36.2,32.4,12.4,6.7,12.4,0.0,0.0,0.0,3.1199703
36.2,32.4,12.4,6.7,12.4,0.0,0.0,0.0,3.1199703
36.2,32.4,12.4,6.7,12.4,0.0,0.0,0.0,3.1199703
36.2,32.4,12.4,6.7,12.4,0.0,0.0,0.0,3.1199703
36.2,32.4,12.4,6.7,12.4,0.0,0.0,0.0,3.1199703
36.2,32.4,12.4,6.7,12.4,0.0,0.0,0.0,3.1199703
36.2,32.4,12.4,6.7,12.4,0.0,0.0,0.0,3.1199703
36.2,32.4,12.4,6.7,12.4,0.0,0.0,0.0,3.1199703
36.2,32.4,12.4,6.7,12.4,0.0,0.0,0.0,3.1199703
36.2,32.4,12.4,6.7,12.4,0.0,0.0,0.0,3.1199703
36.2,32.4,12.4,6.7,12.4,0.0,0.0,0.0,3.1199703
36.2,32.4,12.4,6.7,12.4,0.0,0.0,0.0,3.1199703
36.2,32.4,12.4,6.7,12.4,0.0,0.0,0.0,3.1199703
36.2,32.4,12.4,6.7,12.4,0.0,0.0,0.0,3.1199703
36.2,32.4,12.4,6.7,12.4,0.0,0.0,0.0,3.1199703
36.2,32.4,12.4,6.7,12.4,0.0,0.0,0.0,3.1199703
36.2,32.4,12.4,6.7,12.4,0.0,0.0,0.0,3.1199703
36.2,32.4,12.4,6.7,12.4,0.0,0.0,0.0,3.1199703
36.2,32.4,12.4,6.7,12.4,0.0,0.0,0.0,3.1199703
36.2,32.4,12.4,6.7,12.4,0.0,0.0,0.0,3.1199703
36.2,32.4,12.4,6.7,12.4,0.0,0.0,0.0,3.1199703
36.2,32.4,12.4,6.7,12.4,0.0,0.0,0.0,3.1199703
36.2,32.4,12.4,6.7,12.4,0.0,0.0,0.0,3.1199703
36.2,32.4,12.4,6.7,12.4,0.0,0.0,0.0,3.1199703
36.2,32.4,12.4,6.7,12.4,0.0,0.0,0.0,3.1199703
36.2,32.4,12.4,6.7,12.4,0.0,0.0,0.0,3.1199703
36.2,32.4,12.4,6.7,12.4,0.0,0.0,0.0,3.1199703
36.2,32.4,12.4,6.7,12.4,0.0,0.0,0.0,3.1199703
36.2,32.4,12.4,6.7,12.4,0.0,0.0,0.0,3.1199703
36.2,32.4,12.4,6.7,12.4,0.0,0.0,0.0,3.1199703
36.2,32.4,12.4,6.7,12.4,0.0,0.0,0.0,3.1199703
41.9,29.5,9.5,6.7,12.4,0.0,0.0,0.0,3.118246
41.9,29.5,9.5,6.7,12.4,0.0,0.0,0.0,3.118246
41.9,29.5,9.5,6.7,12.4,0.0,0.0,0.0,3.118246
41.9,29.5,9.5,6.7,12.4,0.0,0.0,0.0,3.118246
41.9,29.5,9.5,6.7,12.4,0.0,0.0,0.0,3.118246
41.9,29.5,9.5,6.7,12.4,0.0,0.0,0.0,3.118246
41.9,29.5,9.5,6.7,12.4,0.0,0.0,0.0,3.118246
41.9,29.5,9.5,6.7,12.4,0.0,0.0,0.0,3.118246
41.9,29.5,9.5,6.7,12.4,0.0,0.0,0.0,3.118246
41.9,29.5,9.5,6.7,12.4,0.0,0.0,0.0,3.118246
41.9,29.5,9.5,6.7,12.4,0.0,0.0,0.0,3.118246
41.9,29.5,9.5,6.7,12.4,0.0,0.0,0.0,3.118246
41.9,29.5,9.5,6.7,12.4,0.0,0.0,0.0,3.118246
41.9,29.5,9.5,6.7,12.4,0.0,0.0,0.0,3.118246
41.9,29.5,9.5,6.7,12.4,0.0,0.0,0.0,3.118246
41.9,29.5,9.5,6.7,12.4,0.0,0.0,0.0,3.118246
41.9,29.5,9.5,6.7,12.4,0.0,0.0,0.0,3.118246
41.9,29.5,9.5,6.7,12.4,0.0,0.0,0.0,3.118246
41.9,29.5,9.5,6.7,12.4,0.0,0.0,0.0,3.118246
41.9,29.5,9.5,6.7,12.4,0.0,0.0,0.0,3.118246
41.9,29.5,9.5,6.7,12.4,0.0,0.0,0.0,3.118246
41.9,29.5,9.5,6.7,12.4,0.0,0.0,0.0,3.118246
41.9,29.5,9.5,6.7,12.4,0.0,0.0,0.0,3.118246
41.9,29.5,9.5,6.7,12.4,0.0,0.0,0.0,3.118246
41.9,29.5,9.5,6.7,12.4,0.0,0.0,0.0,3.118246
41.9,29.5,9.5,6.7,12.4,0.0,0.0,0.0,3.118246
41.9,29.5,9.5,6.7,12.4,0.0,0.0,0.0,3.118246
41.9,29.5,9.5,6.7,12.4,0.0,0.0,0.0,3.118246
41.9,29.5,9.5,6.7,12.4,0.0,0.0,0.0,3.118246
41.9,29.5,9.5,6.7,12.4,0.0,0.0,0.0,3.118246
41.9,29.5,9.5,6.7,12.4,0.0,0.0,0.0,3.118246
41.9,29.5,9.5,6.7,12.4,0.0,0.0,0.0,3.118246
41.9,29.5,9.5,6.7,12.4,0.0,0.0,0.0,3.118246
41.9,29.5,9.5,6.7,12.4,0.0,0.0,0.0,3.118246
41.9,29.5,9.5,6.7,12.4,0.0,0.0,0.0,3.118246
41.9,29.5,9.5,6.7,12.4,0.0,0.0,0.0,3.118246
41.9,29.5,9.5,6.7,12.4,0.0,0.0,0.0,3.118246
41.9,29.5,9.5,6.7,12.4,0.0,0.0,0.0,3.118246
41.9,29.5,9.5,6.7,12.4,0.0,0.0,0.0,3.118246
41.9,29.5,9.5,6.7,12.4,0.0,0.0,0.0,3.118246
41.9,29.5,9.5,6.7,12.4,0.0,0.0,0.0,3.118246
41.9,29.5,9.5,6.7,12.4,0.0,0.0,0.0,3.118246
41.9,29.5,9.5,6.7,12.4,0.0,0.0,0.0,3.118246
41.9,29.5,9.5,6.7,12.4,0.0,0.0,0.0,3.118246
41.9,29.5,9.5,6.7,12.4,0.0,0.0,0.0,3.118246
41.9,29.5,9.5,6.7,12.4,0.0,0.0,0.0,3.118246
41.9,29.5,9.5,6.7,12.4,0.0,0.0,0.0,3.118246
41.9,29.5,9.5,6.7,12.4,0.0,0.0,0.0,3.118246
41.9,29.5,9.5,6.7,12.4,0.0,0.0,0.0,3.118246
41.9,29.5,9.5,6.7,12.4,0.0,0.0,0.0,3.118246
41.9,29.5,9.5,6.7,12.4,0.0,0.0,0.0,3.118246
41.9,29.5,9.5,6.7,12.4,0.0,0.0,0.0,3.118246
41.9,29.5,9.5,6.7,12.4,0.0,0.0,0.0,3.118246
41.9,29.5,9.5,6.7,12.4,0.0,0.0,0.0,3.118246
41.9,29.5,9.5,6.7,12.4,0.0,0.0,0.0,3.118246
41.9,29.5,9.5,6.7,12.4,0.0,0.0,0.0,3.118246
41.9,29.5,9.5,6.7,12.4,0.0,0.0,0.0,3.118246
41.9,29.5,9.5,6.7,12.4,0.0,0.0,0.0,3.118246
41.9,29.5,9.5,6.7,12.4,0.0,0.0,0.0,3.118246
41.9,29.5,9.5,6.7,12.4,0.0,0.0,0.0,3.118246
41.9,29.5,9.5,6.7,12.4,0.0,0.0,0.0,3.118246
41.9,29.5,9.5,6.7,12.4,0.0,0.0,0.0,3.118246
41.9,29.5,9.5,6.7,12.4,0.0,0.0,0.0,3.118246
41.9,29.5,9.5,6.7,12.4,0.0,0.0,0.0,3.118246
41.9,29.5,9.5,6.7,12.4,0.0,0.0,0.0,3.118246
41.9,29.5,9.5,6.7,12.4,0.0,0.0,0.0,3.118246
41.9,29.5,9.5,6.7,12.4,0.0,0.0,0.0,3.118246
41.9,29.5,9.5,6.7,12.4,0.0,0.0,0.0,3.118246
41.9,29.5,9.5,6.7,12.4,0.0,0.0,0.0,3.118246
41.9,29.5,9.5,6.7,12.4,0.0,0.0,0.0,3.118246
41.9,29.5,9.5,6.7,12.4,0.0,0.0,0.0,3.118246
41.9,29.5,9.5,6.7,12.4,0.0,0.0,0.0,3.118246
41.9,29.5,9.5,6.7,12.4,0.0,0.0,0.0,3.118246
41.9,29.5,9.5,6.7,12.4,0.0,0.0,0.0,3.118246
41.9,29.5,9.5,6.7,12.4,0.0,0.0,0.0,3.118246
41.9,29.5,9.5,6.7,12.4,0.0,0.0,0.0,3.118246
